"","1","2","3"
"77",0.0146539867047101,0.00869658213357172,0.976649431161718
"78",0.0185432414808637,0.0117408840065798,0.969715874512556
"79",0.0327193171268145,0.856525849211354,0.110754833661832
"80",0.026986130156076,0.0194358126052799,0.953578057238644
"81",0.0364040115454383,0.888328036132418,0.075267952322144
"82",0.0396826641131333,0.879165705422449,0.0811516304644177
"83",0.0405281838298726,0.0353695645508553,0.924102251619272
"84",0.04509922278598,0.0419536598787028,0.912947117335317
"85",0.00980149609242,0.961021329412621,0.0291771744949593
"86",0.00729833670329282,0.971379845180295,0.0213218181164119
"87",0.00518446488465172,0.979941255887178,0.0148742792281703
"88",0.00345218693084086,0.986815296809162,0.00973251625999731
"89",0.00209009438204512,0.99211629345837,0.00579361215958475
"90",0.0706807080642341,0.0964724060955158,0.83284688584025
"91",0.000414293128668309,0.998473701117345,0.00111200575398695
"92",0.0778482049813265,0.12085158743071,0.801300207587963
"93",0.0810821293726879,0.13428555979961,0.784632310827702
"94",0.0840435031136108,0.148527831187147,0.767428665699242
"95",0.000734071834405609,0.99740766809699,0.00185826006860445
"96",0.00146083047102037,0.994890939951873,0.00364822957710683
"97",0.00240582143892775,0.991664480046486,0.00592969851458629
"98",0.00354962836248078,0.987812562097031,0.00863780954048842
"99",0.00487364364524416,0.983412945453179,0.0117134109015766
"100",0.0063603047517515,0.97853655578032,0.0151031394679286
