"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"217","RT @amritabhinder: Here is the first Arab #PadmaShri @NoufMarwaai in my car and is now a @BJP4India fan :)<U+2764><U+FE0F>

Already she’s PM @narendramod…",FALSE,0,NA,2018-02-27 08:23:26,FALSE,NA,"968401172758327297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","codonomics",204,TRUE,FALSE,NA,NA
"218","@ManojTiwariMP @narendramodi @SushmaSwaraj @BJP4India @BJP4Delhi @passportsevamea @rpodelhi @MEAIndia @MEAQuery… https://t.co/wi15TyJNqC",FALSE,1,"ManojTiwariMP",2018-02-27 08:23:25,TRUE,"968398738149404673","968401170573287424","3314976162","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MODIfiedMayank",1,FALSE,FALSE,NA,NA
"219","RT @RaoNarbir: Scamgress is definitely going to be history in North-East and @BJP4India will have a clean sweep victory #NagalandElection20…",FALSE,0,NA,2018-02-27 08:23:13,FALSE,NA,"968401117142048768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","beingarun28",6,TRUE,FALSE,NA,NA
"220","RT @awi2986: this is what happen in past 70 years during @INCIndia distributed fake adhar card  for apeasment &amp; now @BJP4India  is cleaning…",FALSE,0,NA,2018-02-27 08:23:12,FALSE,NA,"968401113568362496",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pankaj_NaMo",23,TRUE,FALSE,NA,NA
"221","RT @BabbarMridul: @BJP4India @AmitShah @mlkhattar Govt in #Haryana has failed on all the fronts.

#DwarkaExpressway is a key project and th…",FALSE,0,NA,2018-02-27 08:23:04,FALSE,NA,"968401079749763077",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BabbarMridul",26,TRUE,FALSE,NA,NA
"222","@kanimozhi @BJP4India @rajnathsingh @narendramodi @HRajaBJP @akri2000 @ReclaimTemples @kskiyer @kapil_kausik… https://t.co/jYFL6xhbx5",FALSE,0,"kanimozhi",2018-02-27 08:22:56,TRUE,"968017305727897600","968401048560918528","8818742","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","rijhu_rupani",0,FALSE,FALSE,NA,NA
"223","RT @priyaakulkarni2: Despite of a lengthy tenure Congress failed to fulfill basic requirement
@BJP4India is far efficient than you, as u li…",FALSE,0,NA,2018-02-27 08:22:55,FALSE,NA,"968401045519872000",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","curiositynsense",63,TRUE,FALSE,NA,NA
"224","RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…",FALSE,0,NA,2018-02-27 08:22:53,FALSE,NA,"968401037022212102",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vipin123panwar",192,TRUE,FALSE,NA,NA
"225","RT @BJP4India: While total funds allocated to Karnataka by Modi government stand at a whopping approximately Rs. 3.36 lakh crore, the Sidda…",FALSE,0,NA,2018-02-27 08:22:47,FALSE,NA,"968401012066344960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MeghrajjainMP",730,TRUE,FALSE,NA,NA
"226","RT @BJP4India: PM Shri @narendramodi releases commemorative postage stamp on the occasion of Auroville's golden jubilee in Puducherry. http…",FALSE,0,NA,2018-02-27 08:22:42,FALSE,NA,"968400988133580800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MishraAk31",146,TRUE,FALSE,NA,NA
"227","@ManojTiwariMP @narendramodi @SushmaSwaraj @BJP4India @BJP4Delhi @passportsevamea @rpodelhi @MEAIndia @MEAQuery… https://t.co/sRDCnTXDlV",FALSE,0,"ManojTiwariMP",2018-02-27 08:22:35,TRUE,"968398738149404673","968400961755598848","3314976162","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","VikramMittalbjp",0,FALSE,FALSE,NA,NA
"228","RT @BJP4India: On one hand, there are great mathematicians like Baudhayana, Bhaskara &amp; Aryabhatta. On the other hand, great such as Sushrut…",FALSE,0,NA,2018-02-27 08:22:27,FALSE,NA,"968400924376002561",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MishraAk31",197,TRUE,FALSE,NA,NA
"229","RT @BJP4India: While total funds allocated to Karnataka by Modi government stand at a whopping approximately Rs. 3.36 lakh crore, the Sidda…",FALSE,0,NA,2018-02-27 08:22:15,FALSE,NA,"968400874346344448",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MdSaudA21632766",730,TRUE,FALSE,NA,NA
"230","@BSYBJP # Happy Birthday Sir <ed><U+00A0><U+00BC><ed><U+00BE><U+0082><ed><U+00A0><U+00BC><ed><U+00BE><U+00BB><ed><U+00A0><U+00BC><ed><U+00BE><U+0082><ed><U+00A0><U+00BC><ed><U+00BE><U+00BB> God Bless you. Advance birthday gift “ Karnataka CM” <ed><U+00A0><U+00BD><ed><U+00B1><U+008D><ed><U+00A0><U+00BC><ed><U+00BF><U+00BB> @narendramodi @BJP4India",FALSE,0,"BSYBJP",2018-02-27 08:22:14,FALSE,NA,"968400869954813952","54936590","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","shivam10031991",0,FALSE,FALSE,NA,NA
"231","RT @amritabhinder: Here is the first Arab #PadmaShri @NoufMarwaai in my car and is now a @BJP4India fan :)<U+2764><U+FE0F>

Already she’s PM @narendramod…",FALSE,0,NA,2018-02-27 08:22:08,FALSE,NA,"968400848496640000",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ChhapoliaRam",204,TRUE,FALSE,NA,NA
"232","@ittefaq_se This is called EVM tampering .@BJP4India @narendramodi_in @narendramodi @AmitShah",FALSE,0,"ittefaq_se",2018-02-27 08:21:58,FALSE,"968312085250826242","968400803894562816","3166239889","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chhatwalms",0,FALSE,FALSE,NA,NA
"233","RT @Abhishek__k2712: It's high time for the @BJP4India govt to make clear whether at all they're concerned about the future of students who…",FALSE,0,NA,2018-02-27 08:21:50,FALSE,NA,"968400770323238912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","honey000007",19,TRUE,FALSE,NA,NA
"234","Kia Piddi Kia Piddi ka shorba. Koi hamare PM ko hath lgake to dikhaye uske hath tod denge.   Agar ankhe dikhayee to… https://t.co/Ziq75BZKne",FALSE,8,NA,2018-02-27 08:21:47,TRUE,NA,"968400760202461184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Hamara_Desh",11,FALSE,FALSE,NA,NA
"235","RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u",FALSE,0,NA,2018-02-27 08:21:43,FALSE,NA,"968400741537783808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vipin123panwar",323,TRUE,FALSE,NA,NA
"236","RT @BJP4India: LIVE: PM @narendramodi to flag off #RunforNewIndia Marathon from Surat. https://t.co/X2CqniNjDL",FALSE,0,NA,2018-02-27 08:21:42,FALSE,NA,"968400738052292610",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ghanshy63691444",670,TRUE,FALSE,NA,NA
"237","RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…",FALSE,0,NA,2018-02-27 08:21:39,FALSE,NA,"968400722931851264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YogiAdityanathh",192,TRUE,FALSE,NA,NA
"238","RT @priyaakulkarni2: Despite of a lengthy tenure Congress failed to fulfill basic requirement
@BJP4India is far efficient than you, as u li…",FALSE,0,NA,2018-02-27 08:21:28,FALSE,NA,"968400677574553600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","addy191919",63,TRUE,FALSE,NA,NA
"239","@pkban @ankitkaushal7 @vrbonam @Devarshi_21 @BJP4India @Eagleeye_57 @TimesNow @Samikbanerji @muralydoctrack1… https://t.co/wLVifZr7ZW",FALSE,0,"pkban",2018-02-27 08:21:23,TRUE,"968143183107338242","968400656653529088","292228869","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","jyotsnavarma9",0,FALSE,FALSE,NA,NA
"240","RT @CNNnews18: .@BJP4India neta mows down 9 children in Bihar; 24 hours on, ‘killer’ neta still on the run. 'Sushasan Babu' @nitishkumar's…",FALSE,0,NA,2018-02-27 08:21:09,FALSE,NA,"968400601120784384",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","shrichandrajosh",96,TRUE,FALSE,NA,NA
"241","RT @BJP4India: Watch LIVE: PM Shri @narendramodi's #MannKiBaat, February 2018. https://t.co/8PhVYLP1o7",FALSE,0,NA,2018-02-27 08:21:08,FALSE,NA,"968400593910874117",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ghanshy63691444",683,TRUE,FALSE,NA,NA
"242","RT @BJP4India: We are on a de-regulation and de-licensing drive. Validity period of industrial licenses has been increased from three years…",FALSE,0,NA,2018-02-27 08:21:07,FALSE,NA,"968400589284519936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnuragSinghDeo3",93,TRUE,FALSE,NA,NA
"243","#NSEL crisis occurred because of default in payment by #Defaulters. Govt must take strict measures to recover the d… https://t.co/isE73dtcOp",FALSE,1,NA,2018-02-27 08:21:00,TRUE,NA,"968400560738091008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","63moonsofficial",3,FALSE,FALSE,NA,NA
"244","RT @BJP4India: We are on a de-regulation and de-licensing drive. Validity period of industrial licenses has been increased from three years…",FALSE,0,NA,2018-02-27 08:20:51,FALSE,NA,"968400521760464896",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YogiAdityanathh",93,TRUE,FALSE,NA,NA
"245","@TonmoyS35743845 @BJP4India @narendramodi I dont favour any political party. Congress is no less. Its just that I s… https://t.co/VzIzbTsq47",FALSE,0,"TonmoyS35743845",2018-02-27 08:20:41,TRUE,"968362879924736001","968400479708426240","959162048478248961","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","priya_godiyal",0,FALSE,FALSE,NA,NA
"246","Reasons why Shri Atal ji is referred as ""The Best Prime Minister of INDIA"":
1. Making India a nuclear power from th… https://t.co/Rk6ZoZMuUH",FALSE,0,"12345NEELESH",2018-02-27 08:20:31,TRUE,"965568488357158912","968400439099232257","2910126054","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","12345NEELESH",0,FALSE,FALSE,NA,NA
"247","RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…",FALSE,0,NA,2018-02-27 08:20:30,FALSE,NA,"968400434569367553",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prahlad_gupta",192,TRUE,FALSE,NA,NA
"248","RT @BJP4India: Electricity has reached three villages of the Elephanta island after 70 years of independence, and this has led to much joy…",FALSE,0,NA,2018-02-27 08:20:20,FALSE,NA,"968400393536335873",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ghanshy63691444",534,TRUE,FALSE,NA,NA
"249","RT @Abhishek__k2712: It's high time for the @BJP4India govt to make clear whether at all they're concerned about the future of students who…",FALSE,0,NA,2018-02-27 08:20:19,FALSE,NA,"968400390726279168",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","IAmAsutosm",19,TRUE,FALSE,NA,NA
"250","@BJP4India @narendramodi Dear you are correct.  All it was possible of last 4 years of Modi Rule !     In fact BJP… https://t.co/8j0ueDa9YK",FALSE,1,"BJP4India",2018-02-27 08:20:13,TRUE,"968353357650976768","968400362435698688","207809313","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vejay14651108",0,FALSE,FALSE,NA,NA
"251","RT @BJP4India: I would like to personally invite to India those who are not yet present here. There are very few countries in the world whe…",FALSE,0,NA,2018-02-27 08:20:01,FALSE,NA,"968400313421049856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InnovativeHindu",82,TRUE,FALSE,NA,NA
"252","RT @PervezM: @Manjeet64576767 @Khaliharaman @OfficeOfRG @BJP4India It's not fake news, we are not sanghi who are expert in spreading fake n…",FALSE,0,NA,2018-02-27 08:19:59,FALSE,NA,"968400307276296192",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","30nandkishore",3,TRUE,FALSE,NA,NA
"253","RT @BJP4India: I admire the spirit of entrepreneurship of the Korean people. I admire the way in which they have created and sustained thei…",FALSE,0,NA,2018-02-27 08:19:55,FALSE,NA,"968400288519524352",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RajkumaarPandey",101,TRUE,FALSE,NA,NA
"254","RT @AAPMiraBhy: Feeling proud bjp, other hidden in volume. @narendramodi @arunjaitley @AmitShah @BJP4India @CMOMaharashtra @mirabhybjp @Aam…",FALSE,0,NA,2018-02-27 08:19:52,FALSE,NA,"968400275680641024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","dubeyprp",3,TRUE,FALSE,NA,NA
"255","RT @sagarikaghose: The @INC MLA's son was rightly condemned for beating up an injured man, will the @BJP4India MLA who killed 9 people be e…",FALSE,0,NA,2018-02-27 08:19:52,FALSE,NA,"968400275055706112",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yaaro_",577,TRUE,FALSE,NA,NA
"256","RT @akhileshsharma1: As @BSYBJP turns 75 today, he is likely to be an exception to @BJP4India 75 years retirement rule in case the party co…",FALSE,0,NA,2018-02-27 08:19:50,FALSE,NA,"968400267359203328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vijay4joe",12,TRUE,FALSE,NA,NA
"257","@OfficeOfRG @laluprasadrjd @NitishKumar ball is in ur court, jawab toh dena padega. Why 3 days of liberty given to that @BJP4India man?",FALSE,0,"OfficeOfRG",2018-02-27 08:19:40,FALSE,"968096648114180097","968400224254332928","3171712086","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","itsravi786",0,FALSE,FALSE,NA,NA
"258","@BJP4India @narendramodi Good",FALSE,0,"BJP4India",2018-02-27 08:19:32,FALSE,"968353357650976768","968400190829821952","207809313","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prasadthevarkat",0,FALSE,FALSE,NA,NA
"259","RT @BJP4India: LIVE: Shri @AmitShah at the screening of '#SwamiRamdevEkSangharsh' at Chhatrasal Stadium, New Delhi https://t.co/HiVZFvSQYu",FALSE,0,NA,2018-02-27 08:19:31,FALSE,NA,"968400187784859648",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Zahir71574586",794,TRUE,FALSE,NA,NA
"260","RT @ManojDassji: @BJP4India @narendramodi #<U+0917><U+0941><U+0930><U+0942>_<U+0915><U+093E>_<U+091C><U+094D><U+091E><U+093E><U+0928>
Our Race is Living Being, Mankind is our Religion, Hindu, Muslim, Sikh Christian,…",FALSE,0,NA,2018-02-27 08:19:23,FALSE,NA,"968400155257876481",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DurmeshDass",33,TRUE,FALSE,NA,NA
"261","RT @noconversion: More missionaries are coming now @BJP4India  can not blame this on Congress ..BJP has gone Soft on real Hindu issues @sam…",FALSE,0,NA,2018-02-27 08:19:16,FALSE,NA,"968400123742081024",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","iyeranon",264,TRUE,FALSE,NA,NA
"262","RT @sagarikaghose: The @INC MLA's son was rightly condemned for beating up an injured man, will the @BJP4India MLA who killed 9 people be e…",FALSE,0,NA,2018-02-27 08:19:14,FALSE,NA,"968400116297228288",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Hindigenious",577,TRUE,FALSE,NA,NA
"263","RT @InnovativeHindu: RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/zmlTnIjwr9",FALSE,1,NA,2018-02-27 08:19:14,FALSE,NA,"968400114778820608",NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>","sudhirkumarBJP",0,FALSE,FALSE,NA,NA
"264","RT @Abhishek__k2712: It's high time for the @BJP4India govt to make clear whether at all they're concerned about the future of students who…",FALSE,0,NA,2018-02-27 08:19:07,FALSE,NA,"968400085464821760",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KhalilRahilz",19,TRUE,FALSE,NA,NA
"265","RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u",FALSE,0,NA,2018-02-27 08:18:34,FALSE,NA,"968399949498077184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","InnovativeHindu",323,TRUE,FALSE,NA,NA
"266","RT @amritabhinder: Here is the first Arab #PadmaShri @NoufMarwaai in my car and is now a @BJP4India fan :)<U+2764><U+FE0F>

Already she’s PM @narendramod…",FALSE,0,NA,2018-02-27 08:18:32,FALSE,NA,"968399940756979712",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joshmachine1973",204,TRUE,FALSE,NA,NA
"267","RT @sagarikaghose: The @INC MLA's son was rightly condemned for beating up an injured man, will the @BJP4India MLA who killed 9 people be e…",FALSE,0,NA,2018-02-27 08:18:28,FALSE,NA,"968399922444800001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Iamshiyad",577,TRUE,FALSE,NA,NA
"268","RT @amritabhinder: Here is the first Arab #PadmaShri @NoufMarwaai in my car and is now a @BJP4India fan :)<U+2764><U+FE0F>

Already she’s PM @narendramod…",FALSE,0,NA,2018-02-27 08:18:26,FALSE,NA,"968399913577979904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mjdv3",204,TRUE,FALSE,NA,NA
"269","@itulasimuniraju @PldLokesh @BJP4India It's not puny tithi , it's punya tithi",FALSE,0,"itulasimuniraju",2018-02-27 08:18:21,FALSE,"968047912990183424","968399893617233920","516398299","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Draxayani7",0,FALSE,FALSE,NA,NA
"270","RT @BJP4India: We are on a de-regulation and de-licensing drive. Validity period of industrial licenses has been increased from three years…",FALSE,0,NA,2018-02-27 08:18:19,FALSE,NA,"968399885266333696",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","sachinshekhar24",93,TRUE,FALSE,NA,NA
"271","RT @BJP4India: While total funds allocated to Karnataka by Modi government stand at a whopping approximately Rs. 3.36 lakh crore, the Sidda…",FALSE,0,NA,2018-02-27 08:18:15,FALSE,NA,"968399867667255296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","YasinHindustani",730,TRUE,FALSE,NA,NA
"272","RT @BJP4India: Watch how Modi government’s initiatives are fulfilling the aspirations of the poor, dalits, women and divyangs by empowering…",FALSE,0,NA,2018-02-27 08:18:14,FALSE,NA,"968399863267414017",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Chidana96355883",212,TRUE,FALSE,NA,NA
"273","@BJP4India @AmitShah Please vote and support b.j.p",FALSE,0,"BJP4India",2018-02-27 08:18:09,FALSE,"968107370587893760","968399844720046090","207809313","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JaiPrak80317202",0,FALSE,FALSE,NA,NA
"274","@BJP4Karnataka @narendramodi @BSYBJP @BJP4India @malviyamit @mepratap @DVSBJP @publictvnews @AmitShah @PiyushGoyal… https://t.co/mb54EUwege",FALSE,0,"BJP4Karnataka",2018-02-27 08:18:08,TRUE,"968355103194468353","968399841423384576","25123615","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","prasadthevarkat",0,FALSE,FALSE,NA,NA
"275","RT @suchetadalal: Is this what @RSSorg and @narendramodi and @BJP4India calls #AchecheDin?? <ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BE><ed><U+00B4><U+00A3><ed><U+00A0><U+00BE><ed><U+00B4><U+00A3> blown my brains that anyone could dream up…",FALSE,0,NA,2018-02-27 08:18:05,FALSE,NA,"968399829293551617",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MODIfyIndia",26,TRUE,FALSE,NA,NA
"276","RT @BJP4India: Our party does not win due to big leaders but because of booth karyakartas : Shri @AmitShah https://t.co/RafdyVtfDg",FALSE,0,NA,2018-02-27 08:17:57,FALSE,NA,"968399793264369664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vipulmadhukar",274,TRUE,FALSE,NA,NA
"277","RT @BJP4India: While total funds allocated to Karnataka by Modi government stand at a whopping approximately Rs. 3.36 lakh crore, the Sidda…",FALSE,0,NA,2018-02-27 08:17:51,FALSE,NA,"968399767041581057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vipulmadhukar",730,TRUE,FALSE,NA,NA
"278","RT @BJP4India: From Princess to Poetry and from Buddha to Bollywood; India &amp; Korea have so much in common : PM @narendramodi - Watch at htt…",FALSE,0,NA,2018-02-27 08:17:43,FALSE,NA,"968399733952688128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vipulmadhukar",86,TRUE,FALSE,NA,NA
"279","RT @BJP4India: I admire the spirit of entrepreneurship of the Korean people. I admire the way in which they have created and sustained thei…",FALSE,0,NA,2018-02-27 08:17:40,FALSE,NA,"968399722040848384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vipulmadhukar",101,TRUE,FALSE,NA,NA
"280","@2000sanju @BJP4India @mygovindia According to medical report there was No sign of sexual assault was found on girl… https://t.co/RMaE1iSIPt",FALSE,0,"2000sanju",2018-02-27 08:17:38,TRUE,"968395635660648450","968399713786449920","1353391700","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ImVeshu",1,FALSE,FALSE,NA,NA
"281","RT @BJP4India: If you see around the globe, there are very few countries where you have three important factors of economy together. They a…",FALSE,0,NA,2018-02-27 08:17:37,FALSE,NA,"968399708027633669",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vipulmadhukar",93,TRUE,FALSE,NA,NA
"282","RT @BJP4India: I would like to personally invite to India those who are not yet present here. There are very few countries in the world whe…",FALSE,0,NA,2018-02-27 08:17:33,FALSE,NA,"968399693695746048",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vipulmadhukar",82,TRUE,FALSE,NA,NA
"283","RT @BJP4India: We are on a de-regulation and de-licensing drive. Validity period of industrial licenses has been increased from three years…",FALSE,0,NA,2018-02-27 08:17:30,FALSE,NA,"968399678801829889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Vipulmadhukar",93,TRUE,FALSE,NA,NA
"284","RT @priyaakulkarni2: Despite of a lengthy tenure Congress failed to fulfill basic requirement
@BJP4India is far efficient than you, as u li…",FALSE,0,NA,2018-02-27 08:17:10,FALSE,NA,"968399595658080258",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lalitchopra1965",63,TRUE,FALSE,NA,NA
"285","RT @abpnewstv: #Bollywood-underworld links could be behind #Sridevi's death: @BJP4India leader @Swamy39
https://t.co/4GLwWy5zNy",FALSE,0,NA,2018-02-27 08:17:04,FALSE,NA,"968399572555960320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vinish_ind",14,TRUE,FALSE,NA,NA
"286","RT @BJP4India: We are already the third-largest economy by purchasing power. Very soon, we will become the world's fifth-largest economy by…",FALSE,0,NA,2018-02-27 08:17:02,FALSE,NA,"968399563986890754",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AskAmanDubey",192,TRUE,FALSE,NA,NA
"287","@SharadSays @250praveen #NeverForgetNeverForgive Already all Anti Hindu forces are uniting against NaMo. If… https://t.co/KjKV8pBZGb",FALSE,0,"SharadSays",2018-02-27 08:16:57,TRUE,"968389995148005376","968399541400616960","2414940971","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","cashkumark",0,FALSE,FALSE,NA,NA
"288","RT @BJP4India: We are on a de-regulation and de-licensing drive. Validity period of industrial licenses has been increased from three years…",FALSE,0,NA,2018-02-27 08:16:31,FALSE,NA,"968399431514013696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jagdishbisnoi01",93,TRUE,FALSE,NA,NA
"289","@ManojTiwariMP @narendramodi @SushmaSwaraj @BJP4India @BJP4Delhi @passportsevamea @rpodelhi @MEAIndia @MEAQuery… https://t.co/ljxCsbti2O",FALSE,0,"ManojTiwariMP",2018-02-27 08:16:12,TRUE,"968398738149404673","968399352136945664","3314976162","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ajaykantfl",0,FALSE,FALSE,NA,NA
"290","RT @BJP4India: LIVE: PM Shri @narendramodi addressing the India-Korea Business Summit in Delhi. https://t.co/uFsufwiH6u",FALSE,0,NA,2018-02-27 08:16:07,FALSE,NA,"968399330993319936",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NNimbasau",323,TRUE,FALSE,NA,NA
"291","How the wealth of #JayShah have grown up exponentially ??? @BJP4India corruption working at different levels.",FALSE,0,NA,2018-02-27 08:16:02,FALSE,NA,"968399310198136832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","shekharkummari",0,FALSE,FALSE,NA,NA
"292","RT @SMedia4: How long can @BJP4India survive in SM warfare with only lion hearted supporters, if media and IT cells are same washed out fac…",FALSE,0,NA,2018-02-27 08:15:59,FALSE,NA,"968399298298826752",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","somadityaa",19,TRUE,FALSE,NA,NA
"293","RT @gallerygrandeur: @kukk44 @RSSorg @BJP4India The way he was telling all this my heart pouring out. So painful to see how youths are forc…",FALSE,0,NA,2018-02-27 08:15:49,FALSE,NA,"968399258926841856",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dsouza_paul",36,TRUE,FALSE,NA,NA
"294","Three year old raped; accused know to family!!

Click to know more @ https://t.co/lNIryb59qH

@narendramodi… https://t.co/PsIm8qhdsF",FALSE,0,NA,2018-02-27 08:15:48,TRUE,NA,"968399254317236224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Clipper28Info",0,FALSE,FALSE,NA,NA
