"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"241","@abpnewstv @abpnewstv is @OfficeOfRG owned @INCIndia Mouthpiece!",FALSE,0,"abpnewstv",2018-02-27 08:34:42,FALSE,"968403522512285696","968404010423087104","39240673","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","PrabalMall",0,FALSE,FALSE,NA,NA
"242","@publictvnews @CMofKarnataka gunman assault press reporters in the presence of CM and dirty CM justify assault . Un… https://t.co/Vld4UeTxKy",FALSE,0,"publictvnews",2018-02-27 08:34:40,TRUE,"968401444121423872","968404001686478849","471911020","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Natarajmr",0,FALSE,FALSE,NA,NA
"243","@DoctrainLapse @CoolVirat @SmritiJii @OfficeOfRG @INCIndia Ab bank fraud case k bare m kya kehna chahenge jb news a… https://t.co/d1dOcNmMpo",FALSE,0,"DoctrainLapse",2018-02-27 08:34:39,TRUE,"968097771063459841","968403997387382784","967457220043579392","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TutejaNitin",0,FALSE,FALSE,NA,NA
"244","RT @mdaleembasha: Voting <ed><U+00A0><U+00BD><ed><U+00B4><U+00B4> @INCIndia  necessary
<U+26AB>For real development of 
Nagaland as well as Country
Interest 
<U+26AB>Els Eagle's eat your right…",FALSE,0,NA,2018-02-27 08:34:38,FALSE,NA,"968403993482448898",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MDkhan4114",29,TRUE,FALSE,NA,NA
"245","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:34:38,FALSE,NA,"968403992186376192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","your_azaan",357,TRUE,FALSE,NA,NA
"246","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:34:33,FALSE,NA,"968403972858945536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TiwariRamveer",357,TRUE,FALSE,NA,NA
"247","People never get excited with this kind of enthusiasm in past elections . Thanks to @OfficeOfRG for your importance… https://t.co/1VunhEZ9GR",FALSE,0,NA,2018-02-27 08:34:31,TRUE,NA,"968403962104721408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viznartalk",0,FALSE,FALSE,NA,NA
"248","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:34:24,FALSE,NA,"968403931914149889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SatyamK21371674",357,TRUE,FALSE,NA,NA
"249","RT @INCIndia: Our heartfelt tribute to Shri. K. Chengalaraya Reddy, the first CM of Karnataka, on his death anniversary. Shri. Reddy was at…",FALSE,0,NA,2018-02-27 08:34:22,FALSE,NA,"968403924704047104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KennedyMirand14",243,TRUE,FALSE,NA,NA
"250","RT @INCIndia: Its been 13 days since the #ChhotaModi PNB Scam. In fact, the magnitude of the scam is also expected to have gone up by anoth…",FALSE,0,NA,2018-02-27 08:34:22,FALSE,NA,"968403924678934528",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","PremKum49448286",205,TRUE,FALSE,NA,NA
"251","RT @INCIndia: Our rich tributes to the fearless revolutionary and freedom fighter Chandra Shekhar Azad on his death anniversary. https://t.…",FALSE,0,NA,2018-02-27 08:34:21,FALSE,NA,"968403920392458240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rafik_lodhi",550,TRUE,FALSE,NA,NA
"252","RT @INCIndia: Its been 13 days since the #ChhotaModi PNB Scam. In fact, the magnitude of the scam is also expected to have gone up by anoth…",FALSE,0,NA,2018-02-27 08:34:15,FALSE,NA,"968403895465795584",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","twittbird10",205,TRUE,FALSE,NA,NA
"253","@siddarthsahu1 @KoradaRavi3 @kathimahesh @ysjagan @ncbn @INCIndia @JaiTDP @BJP4India @JanaSenaParty There is no cun… https://t.co/ZTMFRuRAFl",FALSE,0,"siddarthsahu1",2018-02-27 08:34:13,TRUE,"968403119842275329","968403888930828289","2191901444","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Saichandkoduru",0,FALSE,FALSE,NA,NA
"254","RT @INCIndia: Raita Belaku is the correct answer. With an allocation of more than Rs. 3500 cr, this scheme covers an area of 64 hectares &amp;…",FALSE,0,NA,2018-02-27 08:34:12,FALSE,NA,"968403885311254530",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KennedyMirand14",140,TRUE,FALSE,NA,NA
"255","RT @INCIndia: An enthusiastic crowd attends Congress President Rahul Gandhi's public meeting in Saundatti, Karnataka. #JanaAashirwadaYatre…",FALSE,0,NA,2018-02-27 08:34:12,FALSE,NA,"968403885172801536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ziya58280864",550,TRUE,FALSE,NA,NA
"256","@KapilSibalteam @KapilSibal @INCIndia Big no",FALSE,0,"KapilSibalteam",2018-02-27 08:34:10,FALSE,"967980226281013248","968403876864053248","749505207491555328","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","manch_ravinder",0,FALSE,FALSE,NA,NA
"257","RT @INCIndia: For #OneMeghalaya that respects all cultures, traditions and people, and takes everyone along on the path to development, #Vo…",FALSE,0,NA,2018-02-27 08:34:05,FALSE,NA,"968403855200284675",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KennedyMirand14",408,TRUE,FALSE,NA,NA
"258","@OfficeOfRG Judge Loya's Death ..
Justice Utpat Changed And Now Sohrabuddin case judge changed 2 weeks after daily… https://t.co/HKIoRIrgjO",FALSE,7,"OfficeOfRG",2018-02-27 08:34:03,TRUE,"968387098641358849","968403845549383681","3171712086","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","bhushankpatil12",6,FALSE,FALSE,NA,NA
"259","RT @INCIndia: With an aim to support dryland farmers of Karnataka, which of the following schemes announced by CM Siddaramaiah provides an…",FALSE,0,NA,2018-02-27 08:34:03,FALSE,NA,"968403843624067073",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ziya58280864",213,TRUE,FALSE,NA,NA
"260","@republic Ok @OfficeOfRG so tell us, did @narendramodi help your mother becoming one of the richest ladies in the w… https://t.co/CUDtkRDnLv",FALSE,0,"republic",2018-02-27 08:33:58,TRUE,"968064348450185217","968403823461986304","811972460560019456","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sachineb",0,FALSE,FALSE,NA,NA
"261","3000 odd Sikhs were butchered by @INCIndia (Congress) goons in 1984 Anti-Sikh riots. Congratulations for electing y… https://t.co/nWcmVDwysE",FALSE,2,NA,2018-02-27 08:33:49,TRUE,NA,"968403786048864256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sunnysingh695",0,FALSE,FALSE,NA,NA
"262","RT @INCIndia: Congress President Rahul Gandhi offered his respects at the Basel Mission Church, Hubli, Karnataka. #JanaAashirwadaYatre #Nav…",FALSE,0,NA,2018-02-27 08:33:38,FALSE,NA,"968403739445886977",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ziya58280864",560,TRUE,FALSE,NA,NA
"263","RT @KanchanGupta: What this @INCIndia tweet does not mention:
Among those against whom CBI has filed FIR is Simbhaoli Sugars Ltd Dy MD Gurp…",FALSE,0,NA,2018-02-27 08:33:32,FALSE,NA,"968403714443681792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SaptakMukherje6",404,TRUE,FALSE,NA,NA
"264","RT @KanchanGupta: What this @INCIndia tweet does not mention:
Among those against whom CBI has filed FIR is Simbhaoli Sugars Ltd Dy MD Gurp…",FALSE,0,NA,2018-02-27 08:33:28,FALSE,NA,"968403698786344961",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamsitaram",404,TRUE,FALSE,NA,NA
"265","RT @DrGPradhan: .@incindia deleted this tweet the moment they found that SCAM is related to their own CM son-in-law

Why @officeofrg &amp; @PCh…",FALSE,0,NA,2018-02-27 08:33:23,FALSE,NA,"968403679710666752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sanvai",605,TRUE,FALSE,NA,NA
"266","RT @INCIndia: Our rich tributes to the fearless revolutionary and freedom fighter Chandra Shekhar Azad on his death anniversary. https://t.…",FALSE,0,NA,2018-02-27 08:33:19,FALSE,NA,"968403661104717824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KennedyMirand14",550,TRUE,FALSE,NA,NA
"267","RT @ShefVaidya: Modiji is responsible for every tweet of every follower of his, but a blue ticked SM team member of @INCIndia salivating ov…",FALSE,0,NA,2018-02-27 08:33:15,FALSE,NA,"968403644046565376",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Krish_BJP",212,TRUE,FALSE,NA,NA
"268","RT @INCIndia: Congress President Rahul Gandhi offered his respects at the Hazrat Sayyed Fateh Shah Wali Dargah, Hubli, Karnataka during his…",FALSE,0,NA,2018-02-27 08:33:15,FALSE,NA,"968403642238693377",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ziya58280864",533,TRUE,FALSE,NA,NA
"269","@Saichandkoduru @KoradaRavi3 @kathimahesh @ysjagan @ncbn @INCIndia @JaiTDP @BJP4India @JanaSenaParty Can you please… https://t.co/XrQlmeCK8q",FALSE,0,"Saichandkoduru",2018-02-27 08:33:12,TRUE,"968402906406821888","968403629588676609","178699154","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","siddarthsahu1",0,FALSE,FALSE,NA,NA
"270","RT @INCIndia: And, as it turns out, the quantum of the #ChhotaModi PNB Scam could go up by another <U+20B9>1323 crores. How much bigger does the s…",FALSE,0,NA,2018-02-27 08:33:05,FALSE,NA,"968403603764346881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ziya58280864",264,TRUE,FALSE,NA,NA
"271","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:33:01,FALSE,NA,"968403585812725761",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ParthibanINC",357,TRUE,FALSE,NA,NA
"272","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:32:59,FALSE,NA,"968403575796785152",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","INCHimachal",357,TRUE,FALSE,NA,NA
"273","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:32:56,FALSE,NA,"968403563847172096",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JeevanR55283629",357,TRUE,FALSE,NA,NA
"274","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:32:54,FALSE,NA,"968403555295137792",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","twittbird10",357,TRUE,FALSE,NA,NA
"275","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:32:51,FALSE,NA,"968403543462903808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Yuva4Rajasthan",357,TRUE,FALSE,NA,NA
"276","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:32:50,FALSE,NA,"968403540921131010",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ziya58280864",357,TRUE,FALSE,NA,NA
"277","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:32:50,FALSE,NA,"968403537813123072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DrRhouseK",357,TRUE,FALSE,NA,NA
"278","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:32:44,FALSE,NA,"968403515805655040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rajinders_",357,TRUE,FALSE,NA,NA
"279","RT @INCIndia: And, as it turns out, the quantum of the #ChhotaModi PNB Scam could go up by another <U+20B9>1323 crores. How much bigger does the s…",FALSE,0,NA,2018-02-27 08:32:42,FALSE,NA,"968403507089850368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DNabipur",264,TRUE,FALSE,NA,NA
"280","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:32:42,FALSE,NA,"968403504304881665",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","petermaneesh",357,TRUE,FALSE,NA,NA
"281","RT @chintan20: According to @INCIndia Narendra Modi is responsible for Nirav Modi scam where loans were given during UPA time 

But @capt_a…",FALSE,0,NA,2018-02-27 08:32:39,FALSE,NA,"968403492938317824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NikhilAnil",294,TRUE,FALSE,NA,NA
"282","@INCIndia BJP #goberment in UP spent 65 crores on 'decorating' investors' summit, which wouldn't bring back 65 lakh… https://t.co/ALecaxWhKG",FALSE,0,"INCIndia",2018-02-27 08:32:32,TRUE,"968395663141670912","968403462609289217","1153045459","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","er_khalilahmad",0,FALSE,FALSE,NA,NA
"283","RT @ShefVaidya: Wah! This must be the 'Yuva Josh, not Kattar Soch' that @INCIndia keeps talking about!! First that Mohammed Haris Nalapad,…",FALSE,0,NA,2018-02-27 08:32:31,FALSE,NA,"968403460176654336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avi31",734,TRUE,FALSE,NA,NA
"284","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:32:31,FALSE,NA,"968403457773375488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","INCdilse",357,TRUE,FALSE,NA,NA
"285","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:32:27,FALSE,NA,"968403444326371328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MohammadkalamA4",357,TRUE,FALSE,NA,NA
"286","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:32:24,FALSE,NA,"968403431311339520",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Alexandercm18",357,TRUE,FALSE,NA,NA
"287","RT @INCIndia: ""Supporting Human Capital Development in Meghalaya"" is a programme of the Meghalaya Govt. that fosters secondary education &amp;…",FALSE,0,NA,2018-02-27 08:32:21,FALSE,NA,"968403418325790720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KennedyMirand14",129,TRUE,FALSE,NA,NA
"288","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:32:19,FALSE,NA,"968403407273975808",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","daveakash2",357,TRUE,FALSE,NA,NA
"289","RT @INCIndia: Namami Gange is yet another example of an empty promise made by the Modi Govt. Despite all of PM Modi's empty rhetoric, no si…",FALSE,0,NA,2018-02-27 08:32:18,FALSE,NA,"968403406338457600",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SachinK80922451",607,TRUE,FALSE,NA,NA
"290","RT @ss_rathore01: @DrGPradhan @INCIndia Pakistanis always linked with Terrorist attacks when ever wherever it happen same way Congis have c…",FALSE,0,NA,2018-02-27 08:32:18,FALSE,NA,"968403405386350592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ARUNSHARMA2304",2,TRUE,FALSE,NA,NA
"291","RT @INCIndia: LIVE: Congress President Rahul Gandhi addresses a gathering at Ramdurg #JanaAashirwadaYatre https://t.co/RIz5P2wrUO",FALSE,0,NA,2018-02-27 08:32:17,FALSE,NA,"968403402626486272",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PRITAMKUMARGOV1",723,TRUE,FALSE,NA,NA
"292","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:32:16,FALSE,NA,"968403397748473856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SukhuSukhvinder",357,TRUE,FALSE,NA,NA
"293","RT @INCIndia: And, as it turns out, the quantum of the #ChhotaModi PNB Scam could go up by another <U+20B9>1323 crores. How much bigger does the s…",FALSE,0,NA,2018-02-27 08:32:12,FALSE,NA,"968403378265997312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SureshB23546547",264,TRUE,FALSE,NA,NA
"294","RT @INCIndia: Its been 13 days since the #ChhotaModi PNB Scam. In fact, the magnitude of the scam is also expected to have gone up by anoth…",FALSE,0,NA,2018-02-27 08:32:02,FALSE,NA,"968403336062894080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SureshB23546547",205,TRUE,FALSE,NA,NA
"295","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:31:53,FALSE,NA,"968403298968588289",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MKannanchira",357,TRUE,FALSE,NA,NA
"296","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:31:53,FALSE,NA,"968403298964275200",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","om9660168031",357,TRUE,FALSE,NA,NA
"297","RT @ShefVaidya: Modiji is responsible for every tweet of every follower of his, but a blue ticked SM team member of @INCIndia salivating ov…",FALSE,0,NA,2018-02-27 08:31:53,FALSE,NA,"968403298737901568",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","pzamre",212,TRUE,FALSE,NA,NA
"298","RT @INCIndia: Congress President Rahul Gandhi offered his respects at the Hazrat Sayyed Fateh Shah Wali Dargah, Hubli, Karnataka during his…",FALSE,0,NA,2018-02-27 08:31:51,FALSE,NA,"968403290818936832",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iamneerajkmb",533,TRUE,FALSE,NA,NA
"299","RT @ShefVaidya: Modiji is responsible for every tweet of every follower of his, but a blue ticked SM team member of @INCIndia salivating ov…",FALSE,0,NA,2018-02-27 08:31:49,FALSE,NA,"968403283353264128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","rocky_indian7",212,TRUE,FALSE,NA,NA
"300","RT @INCIndia: Our heartfelt tribute to Shri. K. Chengalaraya Reddy, the first CM of Karnataka, on his death anniversary. Shri. Reddy was at…",FALSE,0,NA,2018-02-27 08:31:47,FALSE,NA,"968403273630830592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drzafirquazi",243,TRUE,FALSE,NA,NA
"301","RT @INCIndia: The self-proclaimed ""chowkidar"" of the nation is shockingly silently while crores of public money is looted right under his w…",FALSE,0,NA,2018-02-27 08:31:47,FALSE,NA,"968403273374986240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","straighttalk04",832,TRUE,FALSE,NA,NA
"302","RT @drcpjoshi: Met with @INCIndia workers in Nathdwara, #Rajasthan to solve local village issues. https://t.co/zsQ5A9gXyE",FALSE,0,NA,2018-02-27 08:31:46,FALSE,NA,"968403269100818432",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","om9660168031",87,TRUE,FALSE,NA,NA
"303","@INCIndia reading how to create mystery around #HowDidLoyaDie ! Fake political party with fake leader, planting fak… https://t.co/VVvLOqlhYj",FALSE,0,"INCIndia",2018-02-27 08:31:41,TRUE,NA,"968403248032841728","1153045459","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","theliar_ln",0,FALSE,FALSE,NA,NA
"304","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:31:36,FALSE,NA,"968403230207045632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SureshB23546547",357,TRUE,FALSE,NA,NA
"305","RT @ShefVaidya: Modiji is responsible for every tweet of every follower of his, but a blue ticked SM team member of @INCIndia salivating ov…",FALSE,0,NA,2018-02-27 08:31:35,FALSE,NA,"968403223953293312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Bittu_Pal1981",212,TRUE,FALSE,NA,NA
"306","RT @BJYM: @INCIndia @PiyushGoyal When you take too long to understand something and still misunderstand it! https://t.co/mkZWRX3GWo",FALSE,0,NA,2018-02-27 08:31:33,FALSE,NA,"968403217498320902",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","busa_lover",96,TRUE,FALSE,NA,NA
"307","@DaaruBaazMehta WORRISOME
India BJP AAP

STOP Corrupt Congress

FOOLISH @OfficeOfRG @INCIndia

@ArvindKejriwal @BJP4India @BJPLive",FALSE,0,"DaaruBaazMehta",2018-02-27 08:31:30,FALSE,"968391376869253120","968403202617069568","2991581923","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jivaa1",0,FALSE,FALSE,NA,NA
"308","RT @jdsmalleswaram: @INCIndia Mr. Modi is not capable to run this country further,why a party like yours more then 100 years old is not opp…",FALSE,0,NA,2018-02-27 08:31:29,FALSE,NA,"968403198326202368",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Basu39Indrani",2,TRUE,FALSE,NA,NA
"309","RT @DrGPradhan: Thumb rule

Every SCAM in India has its root in @incindia and 10JP

Here comes another 100Cr SCAM. Will spineless @officeof…",FALSE,0,NA,2018-02-27 08:31:25,FALSE,NA,"968403182568304640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Idhyan1",733,TRUE,FALSE,NA,NA
"310","@Saichandkoduru @KoradaRavi3 @kathimahesh @ysjagan @ncbn @INCIndia @JaiTDP @BJP4India @JanaSenaParty Political deci… https://t.co/2vohGq95p4",FALSE,0,"Saichandkoduru",2018-02-27 08:31:10,TRUE,"968395884076531712","968403119842275329","178699154","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","siddarthsahu1",0,FALSE,FALSE,NA,NA
"311","RT @sam938455: #sscscam @PMOIndia @ndtv @INCIndia @indiatvnews .SSC mains 2017 leaked .. Pics gone viral ... Youths on road ... We want jus…",FALSE,0,NA,2018-02-27 08:31:07,FALSE,NA,"968403108513632256",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ArunLtwar",5,TRUE,FALSE,NA,NA
"312","RT @rocky_indian7: @brajesh709 @INCIndia @PiyushGoyal @BJYM Congress official handle is confirming that Congress electrified 108,280 villag…",FALSE,0,NA,2018-02-27 08:31:02,FALSE,NA,"968403086585638912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","busa_lover",58,TRUE,FALSE,NA,NA
"313","@mkinthuk @SangoliRayanna @OfficeOfRG @INCIndia Not sure who that was directed towards :-).
I'm personally quite us… https://t.co/ohXQhYFZUi",FALSE,0,"mkinthuk",2018-02-27 08:31:00,TRUE,"968400695106949125","968403078071312384","20012986","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","anuraag_saxena",0,FALSE,FALSE,NA,NA
"314","RT @INCIndia: Congress President Rahul Gandhi offered his respects at the Hazrat Sayyed Fateh Shah Wali Dargah, Hubli, Karnataka during his…",FALSE,0,NA,2018-02-27 08:30:58,FALSE,NA,"968403071452708864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","drzafirquazi",533,TRUE,FALSE,NA,NA
"315","RT @INCIndia: Its been 13 days since the #ChhotaModi PNB Scam. In fact, the magnitude of the scam is also expected to have gone up by anoth…",FALSE,0,NA,2018-02-27 08:30:57,FALSE,NA,"968403066729922560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sscontact",205,TRUE,FALSE,NA,NA
"316","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:30:57,FALSE,NA,"968403066449027072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BeingLegitimate",357,TRUE,FALSE,NA,NA
"317","RT @DrParameshwara: Farmers from Ramadurga in Belagavi had intriguing insights about various aspects of Agriculture. @INCIndia
President Ra…",FALSE,0,NA,2018-02-27 08:30:55,FALSE,NA,"968403057661829120",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","IYCKar",98,TRUE,FALSE,NA,NA
"318","RT @MeenaDee2: @INCIndia @bnsinhaAR how dare u 2 ask me quest.? https://t.co/6WHLaymK3m",FALSE,0,NA,2018-02-27 08:30:55,FALSE,NA,"968403057129213952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MDkhan4114",7,TRUE,FALSE,NA,NA
"319","RT @INCIndia: Nagaland deserves a change which will bring in growth, stability, and all-round development of the state. To ensure that, #Vo…",FALSE,0,NA,2018-02-27 08:30:55,FALSE,NA,"968403055971467264",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aman025",300,TRUE,FALSE,NA,NA
"320","RT @INCIndia: There seems to be a strange pattern connecting cases involving Amit Shah and judges hearing those cases. What the country wan…",FALSE,0,NA,2018-02-27 08:30:53,FALSE,NA,"968403047629107200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MDkhan4114",357,TRUE,FALSE,NA,NA
